channel,arm,step,a_weighted_mean_this_batch,n_valid
2,oracle_first,6,0.08817245811223984,32
2,oracle_first,7,0.0895489975810051,32
2,oracle_first,8,0.09333962202072144,32
2,oracle_first,9,0.09729950875043869,32
2,oracle_first,10,0.10362134873867035,32
3,dense_first,1,0.6280885338783264,32
3,dense_first,2,0.5631368160247803,32
3,dense_first,3,0.5087006092071533,32
3,dense_first,4,0.4836221933364868,32
3,dense_first,5,0.4674193263053894,32
3,dense_first,6,0.46576663851737976,32
3,dense_first,7,0.45717573165893555,32
3,dense_first,8,0.45599979162216187,32
3,dense_first,9,0.44972965121269226,32
3,dense_first,10,0.450180321931839,32
3,b0_first,1,0.7511894702911377,32
3,b0_first,2,0.5925944447517395,32
3,b0_first,3,0.5141588449478149,32
3,b0_first,4,0.4964761435985565,32
3,b0_first,5,0.48042941093444824,32
3,b0_first,6,0.4747258126735687,32
3,b0_first,7,0.46137160062789917,32
3,b0_first,8,0.4570987820625305,32
3,b0_first,9,0.45201390981674194,32
3,b0_first,10,0.4510231018066406,32
3,oracle_first,1,0.11705077439546585,32
3,oracle_first,2,0.21753299236297607,32
3,oracle_first,3,0.22482699155807495,32
3,oracle_first,4,0.22829118371009827,32
3,oracle_first,5,0.2435331493616104,32
3,oracle_first,6,0.24630093574523926,32
3,oracle_first,7,0.2384897768497467,32
3,oracle_first,8,0.24356289207935333,32
3,oracle_first,9,0.2465113401412964,32
3,oracle_first,10,0.25128674507141113,32
4,dense_first,1,1.2252353429794312,32
4,dense_first,2,1.1474676132202148,32
4,dense_first,3,1.1073741912841797,32
4,dense_first,4,1.1120038032531738,32
4,dense_first,5,1.1030269861221313,32
4,dense_first,6,1.103699803352356,32
4,dense_first,7,1.09113347530365,32
4,dense_first,8,1.0923752784729004,32
4,dense_first,9,1.0818496942520142,32
4,dense_first,10,1.083358883857727,32
4,b0_first,1,1.249826192855835,32
4,b0_first,2,1.1639375686645508,32
4,b0_first,3,1.12191903591156,32
4,b0_first,4,1.1113656759262085,32
4,b0_first,5,1.1060137748718262,32
4,b0_first,6,1.1074432134628296,32
4,b0_first,7,1.099310040473938,32
4,b0_first,8,1.094415307044983,32
4,b0_first,9,1.0835597515106201,32
4,b0_first,10,1.0853807926177979,32
4,oracle_first,1,0.6009944081306458,32
4,oracle_first,2,0.9481961131095886,32
4,oracle_first,3,0.9615026116371155,32
4,oracle_first,4,0.9472432136535645,32
4,oracle_first,5,0.9857984781265259,32
4,oracle_first,6,0.9984652996063232,32
4,oracle_first,7,1.0005834102630615,32
4,oracle_first,8,1.0032565593719482,32
4,oracle_first,9,1.0067474842071533,32
4,oracle_first,10,1.0293464660644531,32
5,dense_first,1,0.5975947976112366,32
5,dense_first,2,0.5217118859291077,32
5,dense_first,3,0.49811169505119324,32
5,dense_first,4,0.4918064773082733,32
5,dense_first,5,0.4844420850276947,32
5,dense_first,6,0.4716719388961792,32
5,dense_first,7,0.46514445543289185,32
5,dense_first,8,0.4625488519668579,32
5,dense_first,9,0.461622953414917,32
5,dense_first,10,0.46525755524635315,32
5,b0_first,1,0.8160848617553711,32
5,b0_first,2,0.6414279937744141,32
5,b0_first,3,0.5828500986099243,32
5,b0_first,4,0.5591503381729126,32
